session,subject_file,subject_id,clip,window_count,feature_shape
session_1,sub40_20190707.npy,sub40,clip_6,38,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_7,38,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_8,52,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_9,36,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_10,42,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_11,12,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_12,27,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_13,54,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_14,42,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_15,64,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_16,35,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_17,17,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_18,44,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_19,35,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_20,12,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_21,28,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_22,28,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_23,43,"(5, 62)"
session_1,sub40_20190707.npy,sub40,clip_24,34,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_1,42,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_2,17,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_3,49,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_4,32,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_5,22,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_6,38,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_7,38,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_8,52,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_9,36,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_10,42,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_11,12,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_12,27,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_13,54,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_14,42,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_15,64,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_16,35,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_17,17,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_18,44,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_19,35,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_20,12,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_21,28,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_22,28,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_23,43,"(5, 62)"
session_1,sub4_20200905.npy,sub4,clip_24,34,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_1,42,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_2,17,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_3,49,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_4,32,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_5,22,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_6,38,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_7,38,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_8,52,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_9,36,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_10,42,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_11,12,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_12,27,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_13,54,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_14,42,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_15,64,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_16,35,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_17,17,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_18,44,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_19,35,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_20,12,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_21,28,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_22,28,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_23,43,"(5, 62)"
session_1,sub5_20200704.npy,sub5,clip_24,34,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_1,42,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_2,17,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_3,49,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_4,32,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_5,22,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_6,38,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_7,38,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_8,52,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_9,36,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_10,42,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_11,12,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_12,27,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_13,54,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_14,42,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_15,64,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_16,35,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_17,17,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_18,44,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_19,35,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_20,12,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_21,28,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_22,28,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_23,43,"(5, 62)"
session_1,sub6_20201001.npy,sub6,clip_24,34,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_1,42,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_2,17,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_3,49,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_4,32,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_5,22,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_6,38,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_7,38,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_8,52,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_9,36,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_10,42,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_11,12,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_12,27,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_13,54,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_14,42,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_15,64,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_16,35,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_17,17,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_18,44,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_19,35,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_20,12,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_21,28,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_22,28,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_23,43,"(5, 62)"
session_1,sub7_20200712.npy,sub7,clip_24,34,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_1,42,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_2,17,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_3,49,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_4,32,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_5,22,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_6,38,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_7,38,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_8,52,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_9,36,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_10,42,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_11,12,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_12,27,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_13,54,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_14,42,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_15,64,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_16,35,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_17,17,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_18,44,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_19,35,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_20,12,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_21,28,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_22,28,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_23,43,"(5, 62)"
session_1,sub8_20200912.npy,sub8,clip_24,34,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_1,42,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_2,17,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_3,49,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_4,32,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_5,22,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_6,38,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_7,38,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_8,52,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_9,36,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_10,42,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_11,12,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_12,27,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_13,54,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_14,42,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_15,64,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_16,35,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_17,17,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_18,44,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_19,35,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_20,12,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_21,28,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_22,28,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_23,43,"(5, 62)"
session_1,sub9_20200902.npy,sub9,clip_24,34,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_1,55,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_2,25,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_3,34,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_4,36,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_5,53,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_6,27,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_7,34,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_8,46,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_9,34,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_10,20,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_11,60,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_12,12,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_13,36,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_14,27,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_15,44,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_16,15,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_17,46,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_18,49,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_19,45,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_20,10,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_21,37,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_22,44,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_23,24,"(5, 62)"
session_2,sub10_20200904.npy,sub10,clip_24,19,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_1,55,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_2,25,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_3,34,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_4,36,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_5,53,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_6,27,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_7,34,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_8,46,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_9,34,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_10,20,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_11,60,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_12,12,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_13,36,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_14,27,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_15,44,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_16,15,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_17,46,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_18,49,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_19,45,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_20,10,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_21,37,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_22,44,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_23,24,"(5, 62)"
session_2,sub11_20200804.npy,sub11,clip_24,19,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_1,55,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_2,25,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_3,34,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_4,36,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_5,53,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_6,27,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_7,34,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_8,46,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_9,34,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_10,20,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_11,60,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_12,12,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_13,36,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_14,27,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_15,44,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_16,15,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_17,46,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_18,49,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_19,45,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_20,10,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_21,37,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_22,44,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_23,24,"(5, 62)"
session_2,sub12_20200913.npy,sub12,clip_24,19,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_1,55,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_2,25,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_3,34,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_4,36,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_5,53,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_6,27,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_7,34,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_8,46,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_9,34,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_10,20,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_11,60,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_12,12,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_13,36,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_14,27,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_15,44,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_16,15,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_17,46,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_18,49,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_19,45,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_20,10,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_21,37,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_22,44,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_23,24,"(5, 62)"
session_2,sub13_20200906.npy,sub13,clip_24,19,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_1,55,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_2,25,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_3,34,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_4,36,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_5,53,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_6,27,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_7,34,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_8,46,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_9,34,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_10,20,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_11,60,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_12,12,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_13,36,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_14,27,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_15,44,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_16,15,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_17,46,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_18,49,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_19,45,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_20,10,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_21,37,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_22,44,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_23,24,"(5, 62)"
session_2,sub14_20200913.npy,sub14,clip_24,19,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_1,55,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_2,25,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_3,34,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_4,36,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_5,53,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_6,27,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_7,34,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_8,46,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_9,34,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_10,20,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_11,60,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_12,12,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_13,36,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_14,27,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_15,44,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_16,15,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_17,46,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_18,49,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_19,45,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_20,10,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_21,37,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_22,44,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_23,24,"(5, 62)"
session_2,sub15_20200927.npy,sub15,clip_24,19,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_1,55,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_2,25,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_3,34,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_4,36,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_5,53,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_6,27,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_7,34,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_8,46,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_9,34,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_10,20,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_11,60,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_12,12,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_13,36,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_14,27,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_15,44,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_16,15,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_17,46,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_18,49,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_19,45,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_20,10,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_21,37,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_22,44,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_23,24,"(5, 62)"
session_2,sub16_20200721.npy,sub16,clip_24,19,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_1,55,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_2,25,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_3,34,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_4,36,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_5,53,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_6,27,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_7,34,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_8,46,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_9,34,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_10,20,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_11,60,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_12,12,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_13,36,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_14,27,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_15,44,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_16,15,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_17,46,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_18,49,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_19,45,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_20,10,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_21,37,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_22,44,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_23,24,"(5, 62)"
session_2,sub17_20201115.npy,sub17,clip_24,19,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_1,55,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_2,25,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_3,34,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_4,36,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_5,53,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_6,27,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_7,34,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_8,46,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_9,34,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_10,20,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_11,60,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_12,12,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_13,36,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_14,27,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_15,44,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_16,15,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_17,46,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_18,49,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_19,45,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_20,10,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_21,37,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_22,44,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_23,24,"(5, 62)"
session_2,sub18_20201002.npy,sub18,clip_24,19,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_1,55,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_2,25,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_3,34,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_4,36,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_5,53,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_6,27,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_7,34,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_8,46,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_9,34,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_10,20,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_11,60,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_12,12,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_13,36,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_14,27,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_15,44,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_16,15,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_17,46,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_18,49,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_19,45,"(5, 62)"
session_2,sub19_20200702.npy,sub19,clip_20,10,"(5, 62)"
